,date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_2_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_8_raw,smart_9_raw,smart_10_raw,smart_11_raw,smart_12_raw,smart_13_raw,smart_15_raw,smart_22_raw,smart_183_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_189_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_196_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_200_raw,smart_201_raw,smart_220_raw,smart_222_raw,smart_223_raw,smart_224_raw,smart_225_raw,smart_226_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_250_raw,smart_251_raw,smart_252_raw,smart_254_raw,smart_255_raw
123097,2016-01-02,Z300X7EZ,ST4000DM000,1.976651427858e-311,0,212099016,,0,18,28,1.936975624e-315,,18003,0,,18,,,,0.0,0.0,0.0,0.0,7.0,30.0,0.0,13.0,6512.0,30.0,,,28,28,0,,,,,,,,,7.3011509188621e-310,1.15917794514e-313,1.100015431463e-312,,,,,
180649,2016-01-03,Z300X7EZ,ST4000DM000,1.976651427858e-311,0,51854640,,0,18,28,1.944884504e-315,,18026,0,,18,,,,0.0,0.0,0.0,0.0,7.0,31.0,0.0,13.0,6512.0,31.0,,,28,28,0,,,,,,,,,8.78485037590615e-310,1.15977870357e-313,1.10035149467e-312,,,,,
238254,2016-01-04,Z300X7EZ,ST4000DM000,1.976651427858e-311,0,147953472,,0,18,28,1.95309059e-315,,18051,0,,18,,,,0.0,0.0,0.0,0.0,7.0,31.0,0.0,13.0,6512.0,31.0,,,28,28,0,,,,,,,,,1.37989142303792e-309,1.1605359502e-313,1.100685543637e-312,,,,,
295855,2016-01-05,Z300X7EZ,ST4000DM000,1.976651427858e-311,0,45055984,,0,18,28,1.95832622e-315,,18075,0,,18,,,,0.0,0.0,0.0,0.0,7.0,31.0,0.0,13.0,6512.0,31.0,,,28,28,0,,,,,,,,,2.38830626362286e-310,1.1610315176e-313,1.100928593985e-312,,,,,
353406,2016-01-06,Z300X7EZ,ST4000DM000,1.976651427858e-311,1,46086176,,0,18,28,1.96584824e-315,,18098,0,,18,,,,0.0,0.0,0.0,0.0,7.0,31.0,0.0,13.0,6512.0,31.0,,,28,28,0,,,,,,,,,4.86149235799407e-310,1.1616840374e-313,1.1012171156e-312,,,,,
14976,2016-01-01,W300BSKD,ST4000DM000,1.976651427858e-311,0,20118256,,0,9,0,3.525174e-315,,22190,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,25.0,0.0,4.0,31134.0,25.0,,,0,0,0,,,,,,,,,1.11022819892235e-310,1.44005818264e-313,7.2568915917e-313,,,,,
72521,2016-01-01,W300BSKD,ST4000DM000,1.976651427858e-311,0,20118256,,0,9,0,3.525174e-315,,22190,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,25.0,0.0,4.0,31134.0,25.0,,,0,0,0,,,,,,,,,1.11022819892235e-310,1.44005818264e-313,7.2568915917e-313,,,,,
130067,2016-01-02,W300BSKD,ST4000DM000,1.976651427858e-311,0,167497024,,0,9,0,3.53042643e-315,,22214,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,25.0,0.0,4.0,31134.0,25.0,,,0,0,0,,,,,,,,,5.14711299165587e-310,1.4403924228e-313,7.25812412167e-313,,,,,
187629,2016-01-03,W300BSKD,ST4000DM000,1.976651427858e-311,0,121742240,,0,9,0,3.535571736e-315,,22238,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,24.0,0.0,4.0,31134.0,24.0,,,0,0,0,,,,,,,,,7.6296358675073e-310,1.44067342895e-313,7.25985495126e-313,,,,,
245234,2016-01-04,W300BSKD,ST4000DM000,1.976651427858e-311,0,65224,,0,9,0,3.54093158e-315,,22262,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,20.0,0.0,4.0,31134.0,20.0,,,0,0,0,,,,,,,,,1.00692944283813e-309,1.44107315257e-313,7.26102508043e-313,,,,,
302830,2016-01-05,W300BSKD,ST4000DM000,1.976651427858e-311,0,108782624,,0,9,0,3.546295336e-315,,22286,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,19.0,0.0,4.0,31134.0,19.0,,,0,0,0,,,,,,,,,1.15797310323915e-309,1.441549803e-313,7.2622202189e-313,,,,,
360377,2016-01-06,W300BSKD,ST4000DM000,1.976651427858e-311,1,68768136,,0,9,0,3.552436874e-315,,22310,0,,9,,,,0.0,0.0,0.0,5e-324,15.0,20.0,0.0,4.0,31134.0,20.0,,,0,0,0,,,,,,,,,2.6917516619347e-310,1.44224974895e-313,7.2635872831e-313,,,,,
34456,2016-01-01,Z300WGAW,ST4000DM000,1.976651427858e-311,0,117220336,,0,8,0,2.073290224e-315,,17947,0,,8,,,,1.0,0.0,0.0,0.0,2.0,26.0,0.0,6.0,1067.0,26.0,,,24,24,0,,,,,,,,,1.26587658918897e-309,1.1748445715e-313,1.050676554895e-312,,,,,
92001,2016-01-01,Z300WGAW,ST4000DM000,1.976651427858e-311,0,117220336,,0,8,0,2.073290224e-315,,17947,0,,8,,,,1.0,0.0,0.0,0.0,2.0,26.0,0.0,6.0,1067.0,26.0,,,24,24,0,,,,,,,,,1.26587658918897e-309,1.1748445715e-313,1.050676554895e-312,,,,,
149547,2016-01-02,Z300WGAW,ST4000DM000,1.976651427858e-311,0,100756808,,0,8,0,2.081300747e-315,,17972,0,,8,,,,1.0,0.0,0.0,0.0,2.0,27.0,0.0,6.0,1067.0,27.0,,,24,24,0,,,,,,,,,5.27804013175556e-310,1.17571248043e-313,1.0510859774e-312,,,,,
207128,2016-01-03,Z300WGAW,ST4000DM000,1.976651427858e-311,0,107170104,,0,8,0,2.089561693e-315,,17996,0,,8,,,,1.0,0.0,0.0,0.0,2.0,26.0,0.0,6.0,1067.0,26.0,,,24,24,0,,,,,,,,,8.2282508799357e-310,1.17707943606e-313,1.051428508095e-312,,,,,
264734,2016-01-04,Z300WGAW,ST4000DM000,1.976651427858e-311,0,15019928,,0,8,0,2.097238134e-315,,18020,0,,8,,,,1.0,0.0,0.0,0.0,2.0,27.0,0.0,6.0,1067.0,27.0,,,24,24,0,,,,,,,,,8.606814937055e-311,1.17775777643e-313,1.051827053164e-312,,,,,
322307,2016-01-05,Z300WGAW,ST4000DM000,1.976651427858e-311,0,34096376,,0,8,0,2.10521354e-315,,18044,0,,8,,,,1.0,0.0,0.0,0.0,2.0,28.0,0.0,6.0,1067.0,28.0,,,32,32,0,,,,,,,,,4.89756628643904e-310,1.1782898221e-313,1.05248475565e-312,,,,,
379838,2016-01-06,Z300WGAW,ST4000DM000,1.976651427858e-311,1,19198400,,0,8,0,2.113185906e-315,,18068,0,,8,,,,1.0,0.0,0.0,0.0,2.0,28.0,0.0,6.0,1067.0,28.0,,,32,32,0,,,,,,,,,7.9197126919329e-310,1.17887315947e-313,1.053134878925e-312,,,,,
45198,2016-01-01,W300C8F6,ST4000DM000,1.976651427858e-311,0,202330224,,0,11,0,2.759362413e-315,,22188,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,27.0,0.0,5.0,52606.0,27.0,,,8,8,0,,,,,,,,,5.91442666966283e-310,1.3154089094e-313,6.2439567929e-313,,,,,
102743,2016-01-01,W300C8F6,ST4000DM000,1.976651427858e-311,0,202330224,,0,11,0,2.759362413e-315,,22188,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,27.0,0.0,5.0,52606.0,27.0,,,8,8,0,,,,,,,,,5.91442666966283e-310,1.3154089094e-313,6.2439567929e-313,,,,,
160287,2016-01-02,W300C8F6,ST4000DM000,1.976651427858e-311,0,97737048,,0,11,0,2.764544445e-315,,22212,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,26.0,0.0,5.0,52606.0,26.0,,,8,8,0,,,,,,,,,8.30846232103104e-310,1.31570626803e-313,6.24553118735e-313,,,,,
217884,2016-01-03,W300C8F6,ST4000DM000,1.976651427858e-311,0,161806216,,0,11,0,2.769601503e-315,,22236,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,26.0,0.0,5.0,52606.0,26.0,,,8,8,0,,,,,,,,,1.07001637770292e-309,1.31610361934e-313,6.24669070853e-313,,,,,
275491,2016-01-04,W300C8F6,ST4000DM000,1.976651427858e-311,0,78107576,,0,11,0,2.775028493e-315,,22260,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,21.0,0.0,5.0,52606.0,21.0,,,8,8,0,,,,,,,,,7.7325526731573e-311,1.31656604265e-313,6.248014855e-313,,,,,
333059,2016-01-05,W300C8F6,ST4000DM000,1.976651427858e-311,0,178424208,,0,11,0,2.780395963e-315,,22284,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,22.0,0.0,5.0,52606.0,22.0,,,8,8,0,,,,,,,,,3.19657446059925e-310,1.317000439e-313,6.2493585471e-313,,,,,
390582,2016-01-06,W300C8F6,ST4000DM000,1.976651427858e-311,1,49096784,,0,11,0,2.785930155e-315,,22308,0,,11,,,,0.0,0.0,3.0,2.1220281705e-314,6.0,23.0,0.0,5.0,52606.0,23.0,,,8,8,0,,,,,,,,,5.60970807408615e-310,1.31744514284e-313,6.2505347685e-313,,,,,
51857,2016-01-01,Z303RK24,ST4000DM000,1.976651427858e-311,0,138994160,,0,5,1,3.46045505e-316,,2646,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,21.0,0.0,0.0,96298.0,21.0,,,7,7,0,,,,,,,,,9.476e-321,3.4158658834e-314,1.0665423617e-313,,,,,
109402,2016-01-01,Z303RK24,ST4000DM000,1.976651427858e-311,0,138994160,,0,5,1,3.46045505e-316,,2646,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,21.0,0.0,0.0,96298.0,21.0,,,7,7,0,,,,,,,,,9.476e-321,3.4158658834e-314,1.0665423617e-313,,,,,
166946,2016-01-02,Z303RK24,ST4000DM000,1.976651427858e-311,0,16856302,,0,5,1,3.4763131e-316,,2672,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,21.0,0.0,0.0,97521.0,21.0,,,7,7,0,,,,,,,,,9.555e-321,3.422304802e-314,1.0685815329e-313,,,,,
224549,2016-01-03,Z303RK24,ST4000DM000,1.976651427858e-311,0,220517064,,0,5,1,3.48844303e-316,,2696,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,21.0,0.0,0.0,98608.0,21.0,,,7,7,0,,,,,,,,,9.624e-321,3.4265767736e-314,1.0695738481e-313,,,,,
282156,2016-01-04,Z303RK24,ST4000DM000,1.976651427858e-311,0,214058456,,0,5,1,3.5017503e-316,,2719,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,21.0,0.0,0.0,99692.0,21.0,,,7,7,0,,,,,,,,,9.7e-321,3.4320405037e-314,1.0706708207e-313,,,,,
339719,2016-01-05,Z303RK24,ST4000DM000,1.976651427858e-311,0,20765352,,0,5,1,3.5163277e-316,,2744,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,22.0,0.0,0.0,100911.0,22.0,,,7,7,0,,,,,,,,,9.782e-321,3.4378363636e-314,1.07196047176e-313,,,,,
397237,2016-01-06,Z303RK24,ST4000DM000,1.976651427858e-311,1,204702260,,0,5,1,3.52719616e-316,,2764,0,,5,,,,0.0,0.0,65535.0,0.0,0.0,22.0,0.0,0.0,101808.0,22.0,,,7,7,0,,,,,,,,,9.84e-321,3.4415761174e-314,1.0733369848e-313,,,,,
51865,2016-01-01,Z300GZ1N,ST4000DM000,1.976651427858e-311,0,23205568,,0,11,0,3.22322228e-315,,21601,0,,11,,,,0.0,0.0,0.0,0.0,14.0,26.0,0.0,5.0,15288.0,26.0,,,0,0,0,,,,,,,,,1.0642e-319,1.44582525253e-313,6.83411708747e-313,,,,,
109410,2016-01-01,Z300GZ1N,ST4000DM000,1.976651427858e-311,0,23205568,,0,11,0,3.22322228e-315,,21601,0,,11,,,,0.0,0.0,0.0,0.0,14.0,26.0,0.0,5.0,15288.0,26.0,,,0,0,0,,,,,,,,,1.0642e-319,1.44582525253e-313,6.83411708747e-313,,,,,
166954,2016-01-02,Z300GZ1N,ST4000DM000,1.976651427858e-311,0,118243248,,0,11,0,3.22763785e-315,,21625,0,,11,,,,0.0,0.0,0.0,0.0,14.0,26.0,0.0,5.0,15288.0,26.0,,,0,0,0,,,,,,,,,1.0654e-319,1.44606065554e-313,6.8355119798e-313,,,,,
224557,2016-01-03,Z300GZ1N,ST4000DM000,1.976651427858e-311,0,687352,,0,11,0,3.23256814e-315,,21648,0,,11,,,,0.0,0.0,0.0,0.0,14.0,26.0,0.0,5.0,15288.0,26.0,,,0,0,0,,,,,,,,,1.0666e-319,1.4465702286e-313,6.837126626e-313,,,,,
282164,2016-01-04,Z300GZ1N,ST4000DM000,1.976651427858e-311,0,14714608,,0,11,0,3.236761836e-315,,21672,0,,11,,,,0.0,0.0,0.0,0.0,14.0,24.0,0.0,5.0,15288.0,24.0,,,0,0,0,,,,,,,,,1.06777e-319,1.44681527313e-313,6.8384230101e-313,,,,,
339727,2016-01-05,Z300GZ1N,ST4000DM000,1.976651427858e-311,0,102116064,,0,11,0,3.24163229e-315,,21697,0,,11,,,,0.0,0.0,0.0,0.0,14.0,23.0,0.0,5.0,15288.0,23.0,,,0,0,0,,,,,,,,,1.06896e-319,1.4473059813e-313,6.83976746014e-313,,,,,
397245,2016-01-06,Z300GZ1N,ST4000DM000,1.976651427858e-311,1,115402192,,0,11,0,3.246090754e-315,,21720,0,,11,,,,0.0,0.0,0.0,0.0,14.0,24.0,0.0,5.0,15288.0,24.0,,,0,0,0,,,,,,,,,1.07015e-319,1.44769368044e-313,6.84110963023e-313,,,,,
22249,2016-01-01,Z304HT8H,ST4000DM000,1.976651427858e-311,0,215462040,,0,1,0,1.58780154e-316,,1022,0,,1,,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6756.0,28.0,,,0,0,0,,,,,,,,,4.33e-321,2.604288959e-314,2.042446036e-315,,,,,
79794,2016-01-01,Z304HT8H,ST4000DM000,1.976651427858e-311,0,215462040,,0,1,0,1.58780154e-316,,1022,0,,1,,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6756.0,28.0,,,0,0,0,,,,,,,,,4.33e-321,2.604288959e-314,2.042446036e-315,,,,,
137341,2016-01-02,Z304HT8H,ST4000DM000,1.976651427858e-311,0,16157848,,0,1,0,1.6536676e-316,,1046,0,,1,,,,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6756.0,27.0,,,0,0,0,,,,,,,,,4.447e-321,2.7051867213e-314,2.059800166e-315,,,,,
194911,2016-01-03,Z304HT8H,ST4000DM000,1.976651427858e-311,0,50894168,,0,1,0,1.71062937e-316,,1070,0,,1,,,,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6756.0,27.0,,,0,0,0,,,,,,,,,4.56e-321,2.7909346915e-314,2.074634023e-315,,,,,
252516,2016-01-04,Z304HT8H,ST4000DM000,1.976651427858e-311,0,131076128,,0,1,0,1.7792546e-316,,1094,0,,1,,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6756.0,28.0,,,0,0,0,,,,,,,,,4.68e-321,2.8952740793e-314,2.107749845e-315,,,,,
310100,2016-01-05,Z304HT8H,ST4000DM000,1.976651427858e-311,0,35512776,,0,1,0,1.8460999e-316,,1118,0,,1,,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6765.0,28.0,,,0,0,0,,,,,,,,,4.797e-321,2.996786388e-314,2.15225091e-315,,,,,
367640,2016-01-06,Z304HT8H,ST4000DM000,1.976651427858e-311,0,193780888,,0,1,0,1.9190546e-316,,1142,0,,1,,,,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6765.0,27.0,,,0,0,0,,,,,,,,,4.916e-321,3.105685717e-314,2.182175854e-315,,,,,
425153,2016-01-07,Z304HT8H,ST4000DM000,1.976651427858e-311,1,15998736,,0,1,0,1.98474875e-316,,1166,0,,1,,,,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6765.0,27.0,,,0,0,0,,,,,,,,,5.035e-321,3.2040185235e-314,2.20071075e-315,,,,,
25114,2016-01-01,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,458763,0.0,560,19,99,0.0,0.0,36951,0,,19,,,,,,,0.0,,,,1345.0,1345.0,28.0,,124.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
82659,2016-01-01,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,458763,0.0,560,19,99,0.0,0.0,36951,0,,19,,,,,,,0.0,,,,1345.0,1345.0,28.0,,124.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
140206,2016-01-02,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,65539,0.0,560,19,99,0.0,0.0,36976,0,,19,,,,,,,0.0,,,,1346.0,1346.0,28.0,,124.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
197778,2016-01-03,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,0,0.0,560,19,99,0.0,0.0,36999,0,,19,,,,,,,0.0,,,,1347.0,1347.0,29.0,,124.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
255383,2016-01-04,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,0,0.0,560,19,99,0.0,0.0,37023,0,,19,,,,,,,0.0,,,,1348.0,1348.0,29.0,,124.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
312964,2016-01-05,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,65542,0.0,560,19,99,0.0,0.0,37047,0,,19,,,,,,,0.0,,,,1349.0,1349.0,29.0,,124.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
370501,2016-01-06,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,937843642,0.0,560,19,100,0.0,0.0,37071,0,,19,,,,,,,0.0,,,,1350.0,1350.0,30.0,,125.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
428015,2016-01-07,MJ1311YNG3AUYA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,1,873668361,0.0,560,19,101,0.0,0.0,37095,0,,19,,,,,,,0.0,,,,1351.0,1351.0,29.0,,126.0,0,0,12251,,,,,,,,,0.0,0.0,0.0,,,,,
35504,2016-01-01,Z300NK93,ST4000DM000,1.976651427858e-311,0,91582016,,0,9,32,2.96368922e-315,,9635,0,,9,,,,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,23745.0,24.0,,,0,0,0,,,,,,,,,8.8466004572456e-311,6.680333896e-314,1.1223909515e-313,,,,,
93049,2016-01-01,Z300NK93,ST4000DM000,1.976651427858e-311,0,91582016,,0,9,32,2.96368922e-315,,9635,0,,9,,,,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,23745.0,24.0,,,0,0,0,,,,,,,,,8.8466004572456e-311,6.680333896e-314,1.1223909515e-313,,,,,
150595,2016-01-02,Z300NK93,ST4000DM000,1.976651427858e-311,0,42335600,,0,9,32,2.96909162e-315,,9659,0,,9,,,,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,23745.0,24.0,,,0,0,0,,,,,,,,,4.9253644308818e-310,6.684699811e-314,1.12371142437e-313,,,,,
208177,2016-01-03,Z300NK93,ST4000DM000,1.976651427858e-311,0,8239208,,0,9,32,2.97472832e-315,,9683,0,,9,,,,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,23745.0,24.0,,,0,0,0,,,,,,,,,1.159416060314957e-309,6.689726899e-314,1.1250508884e-313,,,,,
265783,2016-01-04,Z300NK93,ST4000DM000,1.976651427858e-311,0,162864416,,0,9,32,2.98041103e-315,,9707,0,,9,,,,0.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,23745.0,22.0,,,0,0,0,,,,,,,,,8.541033063382e-311,6.6947617097e-314,1.1262805837e-313,,,,,
323356,2016-01-05,Z300NK93,ST4000DM000,1.976651427858e-311,0,87460672,,0,9,32,2.986245455e-315,,9731,0,,9,,,,0.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,23745.0,22.0,,,0,0,0,,,,,,,,,4.9247278321481e-310,6.700652471e-314,1.1275205547e-313,,,,,
380883,2016-01-06,Z300NK93,ST4000DM000,1.976651427858e-311,0,77885608,,0,9,32,2.991840304e-315,,9755,0,,9,,,,0.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,23745.0,22.0,,,0,0,0,,,,,,,,,1.15678478553452e-309,6.705373243e-314,1.12871243683e-313,,,,,
438398,2016-01-07,Z300NK93,ST4000DM000,1.976651427858e-311,1,42952144,,0,9,32,2.99770364e-315,,9779,0,,9,,,,0.0,0.0,9.0,0.0,0.0,23.0,0.0,0.0,23745.0,23.0,,,0,0,0,,,,,,,,,8.0020461325126e-311,6.711858781e-314,1.1300583374e-313,,,,,
42250,2016-01-01,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,67487168,,0,13,368,1.296843843e-315,,16685,0,,13,,,,0.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,46439.0,21.0,,,32,32,0,,,,,,,,,8.149e-320,1.15262737567e-313,6.5561757418e-313,,,,,
99795,2016-01-01,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,67487168,,0,13,368,1.296843843e-315,,16685,0,,13,,,,0.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,46439.0,21.0,,,32,32,0,,,,,,,,,8.149e-320,1.15262737567e-313,6.5561757418e-313,,,,,
157340,2016-01-02,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,238626480,,0,13,392,1.302125395e-315,,16709,0,,13,,,,0.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,46439.0,21.0,,,32,32,0,,,,,,,,,8.161e-320,1.1530348676e-313,6.55784660235e-313,,,,,
214933,2016-01-03,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,183161208,,0,13,400,1.306823065e-315,,16733,0,,13,,,,0.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,46439.0,21.0,,,32,32,0,,,,,,,,,8.173e-320,1.153476317e-313,6.559647259e-313,,,,,
272540,2016-01-04,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,79542208,,0,13,400,1.312994305e-315,,16757,0,,13,,,,0.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,46439.0,21.0,,,32,32,0,,,,,,,,,8.1847e-320,1.1546342545e-313,6.561602906e-313,,,,,
330111,2016-01-05,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,72629120,,0,13,400,1.31814991e-315,,16781,0,,13,,,,0.0,0.0,0.0,0.0,5.0,22.0,0.0,1.0,46439.0,22.0,,,32,32,0,,,,,,,,,8.1965e-320,1.155252877e-313,6.5633615163e-313,,,,,
387636,2016-01-06,Z300ZQYJ,ST4000DM000,1.976651427858e-311,0,190482936,,0,13,408,1.32285534e-315,,16805,0,,13,,,,0.0,0.0,0.0,0.0,5.0,22.0,0.0,1.0,46439.0,22.0,,,32,32,0,,,,,,,,,8.2084e-320,1.1557279805e-313,6.564816519e-313,,,,,
445150,2016-01-07,Z300ZQYJ,ST4000DM000,1.976651427858e-311,1,232830168,,0,13,408,1.328073713e-315,,16829,0,,13,,,,0.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,46439.0,21.0,,,32,32,0,,,,,,,,,8.2203e-320,1.1562308722e-313,6.56642288276e-313,,,,,
48886,2016-01-01,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,10951,0,,4,,,,,,,0.0,,,,134.0,134.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
106431,2016-01-01,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,10951,0,,4,,,,,,,0.0,,,,134.0,134.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
163975,2016-01-02,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,10974,0,,4,,,,,,,0.0,,,,135.0,135.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
221576,2016-01-03,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,10999,0,,4,,,,,,,0.0,,,,136.0,136.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
279183,2016-01-04,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,11023,0,,4,,,,,,,0.0,,,,136.0,136.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
336749,2016-01-05,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,11046,0,,4,,,,,,,0.0,,,,137.0,137.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
394270,2016-01-06,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,100.0,0,4,0,0.0,43.0,11070,0,,4,,,,,,,0.0,,,,137.0,137.0,23.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
451785,2016-01-07,PL2331LAGUKVZJ,HGST HMS5C4040ALE640,1.976651427858e-311,1,0,100.0,0,4,0,0.0,43.0,11095,0,,4,,,,,,,0.0,,,,137.0,137.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
51581,2016-01-01,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,42.0,10951,0,,4,,,,,,,0.0,,,,135.0,135.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
109126,2016-01-01,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,42.0,10951,0,,4,,,,,,,0.0,,,,135.0,135.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
166670,2016-01-02,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,42.0,10974,0,,4,,,,,,,0.0,,,,135.0,135.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
224272,2016-01-03,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,42.0,10999,0,,4,,,,,,,0.0,,,,136.0,136.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
281879,2016-01-04,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,42.0,11023,0,,4,,,,,,,0.0,,,,136.0,136.0,23.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
339442,2016-01-05,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,42.0,11047,0,,4,,,,,,,0.0,,,,136.0,136.0,22.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
396960,2016-01-06,PL2331LAGUJLMJ,HGST HMS5C4040ALE640,1.976651427858e-311,0,0,104.0,0,4,0,0.0,44.0,11070,0,,4,,,,,,,0.0,,,,137.0,137.0,23.0,,0.0,0,0,0,,,,,,,,,0.0,0.0,0.0,,,,,
